Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,releaseYear,year,budget,Net_revenue
6446071,/m/025twgt,From Russia with Love,1963-10-11,78900000.0,111.0,"['Romani language', 'Turkish Language', 'Russian Language', 'English Language']",['United Kingdom'],"['Thriller', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",1963,1963,2000000.0,76900000.0
1367452,/m/04x4h9,Jagged Edge,1985-09-05,40491165.0,109.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Romance Film', 'Courtroom Drama']",1985,1985,15000000.0,25491165.0
31734473,/m/0gtvrv3,Cosmopolis,2012-05-25,6063556.0,109.0,['English Language'],"['France', 'Italy', 'Canada', 'Portugal']",['Drama'],2012,2012,20500000.0,-14436444.0
699208,/m/033srr,National Treasure,2004-11-08,347512318.0,130.0,"['English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Adventure', 'Caper story', 'Action/Adventure', 'Mystery', 'Drama', 'Archives and records', 'Action Thrillers', 'Action']",2004,2004,100000000.0,247512318.0
657797,/m/030bcl,I Still Know What You Did Last Summer,1998-11-13,84002112.0,100.0,['English Language'],['United States of America'],"['Horror', 'Slasher', 'Teen']",1998,1998,65000000.0,19002112.0
13947064,/m/03cp0zq,The Wackness,2008-07-03,,99.0,['English Language'],['United States of America'],"['Romantic comedy', 'Indie', 'Drama', 'Comedy', 'Romance Film', 'Stoner film']",2008,2008,6000000.0,
21675573,/m/05mxns9,Postcards from the Edge,1990-09-12,39071603.0,101.0,"['English Language', 'Spanish Language']",['United States of America'],"['Drama', 'Black comedy', 'Biography', 'Comedy-drama', 'Comedy']",1990,1990,22000000.0,17071603.0
6607195,/m/0gdl14,Autumn in New York,2000-08-11,90726668.0,100.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Medical fiction']",2000,2000,65000000.0,25726668.0
25658502,/m/09v5pqh,Furry Vengeance,2010-04-01,36236710.0,92.0,['English Language'],"['United Arab Emirates', 'United States of America']","['Family Film', 'Animal Picture', 'Comedy']",2010,2010,35000000.0,1236710.0
9615983,/m/02plyzz,Sidewalks of New York,2001-04-20,3512713.0,107.0,['English Language'],['United States of America'],"['Romantic comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2001,2001,1000000.0,2512713.0
489800,/m/02gpkt,Rush Hour,1998-09-18,244386864.0,93.0,"['Japanese Language', 'English Language', 'Cantonese']",['United States of America'],"['Thriller', 'Crime Fiction', 'Action', 'Comedy']",1998,1998,33000000.0,211386864.0
692682,/m/0337zb,A Walk on the Moon,1999-03-26,4750660.0,107.0,['English Language'],"['United States of America', 'Australia']","['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Period piece']",1999,1999,14000000.0,-9249340.0
31556,/m/07rtf,The Magnificent Seven,1960-10-23,,128.0,"['English Language', 'Spanish Language']",['United States of America'],"['Action/Adventure', 'Western', 'Drama']",1960,1960,2000000.0,
22216,/m/05kr4,"O Brother, Where Art Thou?",2000-05-13,71868327.0,107.0,['English Language'],"['France', 'United States of America', 'United Kingdom']","['Parody', 'Crime Fiction', 'Buddy film', 'Adventure', 'Crime Comedy', 'Road movie', 'Americana', 'Action/Adventure', 'Comedy', 'Music', 'Action']",2000,2000,26000000.0,45868327.0
31403303,/m/0gky5yb,Elles,2011-09-09,,92.0,"['French Language', 'Polish Language', 'English Language']","['France', 'Poland', 'Germany']",['Drama'],2011,2011,4000000.0,
4196336,/m/04j2ycl,Cinderella II: Dreams Come True,2002,,73.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Family Film', ""Children's"", 'Fairy tale', 'Animation']",2002,2002,5000000.0,
1575869,/m/05cqss,Cube Zero,2004,,97.0,"['French Language', 'English Language']",['Canada'],"['Thriller', 'Sci-Fi Horror', 'Science Fiction', 'Horror', 'Psychological thriller']",2004,2004,825000.0,
4540924,/m/0c7xtj,The Dead Hate the Living!,2000-02-08,,90.0,['English Language'],['United States of America'],"['Zombie Film', 'B-movie', 'Horror']",2000,2000,150000.0,
1587823,/m/05dp5l,Jason's Lyric,1994-09-28,,120.0,['English Language'],['United States of America'],"['Crime Fiction', 'Crime Drama', 'Coming of age', 'Drama', 'Romantic drama', 'Romance Film']",1994,1994,7000000.0,
23322195,/m/0660b9b,The Men Who Stare at Goats,2009-09-08,67348218.0,94.0,['English Language'],"['United States of America', 'United Kingdom']","['Parody', 'Film adaptation', 'Political satire', 'Comedy', 'War film', 'Political cinema']",2009,2009,24000000.0,43348218.0
525314,/m/02lk60,Shrek 2,2004-05-15,919838758.0,93.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Computer Animation', 'Costume drama', 'Fairy tale', 'Animation', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy', ""Children's Fantasy""]",2004,2004,150000000.0,769838758.0
7564146,/m/0kvbf7,Black Sheep,2006,,95.0,['English Language'],"['Australia', 'New Zealand', 'Germany']","['Natural horror films', 'Horror', 'Cult', 'Comedy', 'Zombie Film', 'Black comedy']",2006,2006,45000.0,
1699256,/m/05pc3g,Duplex,2003-09-26,19322135.0,89.0,['English Language'],"['United States of America', 'Germany']","['Black comedy', 'Comedy']",2003,2003,40000000.0,-20677865.0
488484,/m/02gjpk,Pitch Black,2000-02-18,53187659.0,109.0,"['Arabic Language', 'English Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Action', 'Adventure']",2000,2000,23000000.0,30187659.0
34386545,/m/0h_b5b_,I Will Follow You Into the Dark,2012-06,,,[],[],"['Romance Film', 'Horror']",2012,2012,5000000.0,
2969963,/m/08gv6s,Stay,2005-10-21,8342132.0,99.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Psychological thriller', 'Supernatural']",2005,2005,50000000.0,-41657868.0
61175,/m/0glqs,The Thin Man,1934-05-25,,91.0,['English Language'],['United States of America'],"['Crime Fiction', 'Comedy Thriller', 'Mystery', 'Drama', 'Comedy', 'Romance Film']",1934,1934,226408.0,
15886402,/m/03qdlh6,The Final Destination,2009-08-26,186167139.0,,['English Language'],['United States of America'],"['Thriller', 'Teen', 'Horror', 'Slasher', 'Auto racing']",2009,2009,40000000.0,146167139.0
680398,/m/032cs4,Beverly Hills Cop,1984-12-01,316360478.0,106.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Action/Adventure', 'Drama', 'Comedy', 'Action']",1984,1984,15000000.0,301360478.0
29719885,/m/0fq17vk,Ill Manors,2012-02-24,,121.0,[],['United Kingdom'],['Drama'],2012,2012,170000.0,
4744645,/m/0cl17q,Instinct,1999-06-04,34105207.0,123.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Psychological thriller', 'Film adaptation']",1999,1999,80000000.0,-45894793.0
1524536,/m/057yc8,Sahara,2005-04-08,122000000.0,123.0,"['French Language', 'Arabic Language', 'English Language']","['United States of America', 'Spain', 'United Kingdom', 'Germany']","['Buddy film', 'Adventure', 'Action/Adventure', 'Comedy', 'Film adaptation', 'Action']",2005,2005,130000000.0,-8000000.0
3524655,/m/09jcj6,Scoop,2006-07-28,39215642.0,95.0,['English Language'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Thriller', 'Supernatural', 'Mystery', 'Fantasy', 'Comedy', 'Crime Thriller', 'Romance Film']",2006,2006,4000000.0,35215642.0
26100632,/m/0b6d3kn,Hesher,2010-01-22,382946.0,109.0,['English Language'],['United States of America'],"['Family Drama', 'Drama', 'Indie', 'Childhood Drama']",2010,2010,7000000.0,-6617054.0
5806720,/m/0f60mz,The Quiet Earth,1985,,91.0,['English Language'],"['Australia', 'New Zealand']","['Thriller', 'Science Fiction', 'Indie', 'World cinema', 'Doomsday film', 'Existentialism', 'Mystery', 'Apocalyptic and post-apocalyptic fiction', 'Drama', 'Disaster']",1985,1985,1000000.0,
100274,/m/0pk1p,Hudson Hawk,1991-05-24,17218080.0,100.0,['English Language'],['United States of America'],"['Crime Fiction', 'Parody', 'Crime Comedy', 'Caper story', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Action']",1991,1991,65000000.0,-47781920.0
4360185,/m/0bz3r4,The Fox and the Hound 2,2006-11-07,,69.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Animal Picture', 'Animation', 'Animated Musical', 'Family Film', 'Animated cartoon']",2006,2006,24000000.0,
1273747,/m/04p5x8,Six-String Samurai,1998-09-15,,91.0,['English Language'],['United States of America'],"['Science Fiction', 'Indie', 'Doomsday film', 'Road movie', 'Satire', 'Martial Arts Film', 'Action/Adventure', 'Musical', 'Apocalyptic and post-apocalyptic fiction', 'Comedy', 'Time travel', 'Action']",1998,1998,2000000.0,
5676296,/m/0dzkns,Liberty Stands Still,2002-01-18,,96.0,['English Language'],"['United States of America', 'Canada', 'Germany']","['Thriller', 'Crime Fiction', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller']",2002,2002,11000000.0,
1401046,/m/04zmpd,The Keep,1983-12-16,3661757.0,96.0,['English Language'],"['United States of America', 'United Kingdom']","['War film', 'Horror', 'Supernatural']",1983,1983,6000000.0,-2338243.0
23316260,/m/065z8jm,Missionary Man,2007,,93.0,['English Language'],['United States of America'],"['Action/Adventure', 'Thriller', 'Action Thrillers', 'Action']",2007,2007,2000000.0,
724258,/m/035w2k,Mission: Impossible,1996-05-22,457696359.0,110.0,"['French Language', 'Czech Language', 'English Language']",['United States of America'],"['Thriller', 'Action/Adventure', 'Action', 'Spy']",1996,1996,80000000.0,377696359.0
213401,/m/01f82x,No Man's Land,2001-12-07,,98.0,"['French Language', 'Bosnian language', 'English Language', 'Serbian language', 'Serbo-Croatian', 'German Language']","['Belgium', 'Bosnia and Herzegovina', 'Slovenia', 'France', 'Italy', 'United Kingdom']","['World cinema', 'Action/Adventure', 'Satire', 'Drama', 'Comedy', 'War film']",2001,2001,1012153.0,
10286355,/m/02q7fl9,Primary Colors,1998-03-20,52090187.0,120.0,['English Language'],"['United States of America', 'France', 'Japan', 'United Kingdom', 'Germany']","['Media Satire', 'Japanese Movies', 'Film \\u00e0 clef', 'Comedy-drama', 'Political satire', 'Drama', 'Comedy', 'Film adaptation', 'Political cinema', 'Political drama']",1998,1998,65000000.0,-12909813.0
9584164,/m/02pkwxy,The Man Who Haunted Himself,1970,,92.0,['English Language'],['United Kingdom'],"['Thriller', 'Indie', 'Supernatural', 'Psychological thriller', 'Drama', 'Fantasy']",1970,1970,400000.0,
256713,/m/01m13b,Dancer in the Dark,2000-05-17,45584036.0,140.0,['English Language'],"['United States of America', 'Spain', 'Denmark', 'Sweden', 'Iceland', 'Norway', 'France', 'Italy', 'Argentina', 'United Kingdom', 'Germany', 'Finland', 'Netherlands']","['Crime Fiction', 'Melodrama', 'Indie', 'Musical', 'Drama', 'Musical Drama']",2000,2000,12800000.0,32784036.0
5867902,/m/0f9x60,Mercury Man,2006,,105.0,"['English Language', 'Thai Language']",['Thailand'],"['Thriller', 'Action Thrillers', 'World cinema', 'Superhero movie', 'Action/Adventure', 'Martial Arts Film', 'Action']",2006,2006,2000000.0,
547448,/m/02ntb8,Starsky & Hutch,2004-02-26,170268750.0,101.0,"['Korean Language', 'English Language']",['United States of America'],"['Thriller', 'Parody', 'Buddy film', 'Crime Fiction', 'Comedy', 'Action']",2004,2004,60000000.0,110268750.0
74577,/m/0jwvf,Rear Window,1954-08-01,36764313.0,112.0,['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Crime Thriller', 'Psychological thriller', 'Suspense']",1954,1954,1000000.0,35764313.0
27608778,/m/028cd2q,Vampires Suck,2010-08-18,80547866.0,82.0,"['German Language', 'English Language']",['United States of America'],"['Parody', 'Comedy']",2010,2010,20000000.0,60547866.0
7754795,/m/0kvgkk,The Front Page,1974-12-17,15000000.0,105.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Period piece', 'Drama', 'Comedy']",1974,1974,4000000.0,11000000.0
67442,/m/0hqy5,Exit Wounds,2001-03-16,79958599.0,117.0,['English Language'],"['United States of America', 'Australia']","['Crime Fiction', 'Thriller', 'Action/Adventure', 'Mystery', 'Martial Arts Film', 'Action']",2001,2001,50000000.0,29958599.0
600216,/m/02v5nx,The 'Burbs,1989-02-17,49101993.0,97.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Cult', 'Comedy', 'Black comedy', 'Suspense']",1989,1989,18000000.0,31101993.0
15682219,/m/03nprm4,In Her Skin,2009,,97.0,['English Language'],['Australia'],"['Thriller', 'Indie', 'World cinema', 'Family Drama', 'Docudrama', 'Drama']",2009,2009,7000000.0,
31513300,/m/0glsx28,Generation P,2011-04-14,4000000.0,116.0,"['English Language', 'Russian Language']","['United States of America', 'Russia']","['Science Fiction', 'Drama', 'Comedy']",2011,2011,7000000.0,-3000000.0
7591721,/m/0kvc0h,Igor,2008-09-19,30599801.0,86.0,['English Language'],"['United States of America', 'France']","['Adventure', 'Computer Animation', 'Animation', 'Fantasy', 'Comedy', 'Black comedy', 'Family Film']",2008,2008,25000000.0,5599801.0
3287436,/m/093gf2,Coraline,2009-02-05,124596398.0,100.0,"['Russian Language', 'English Language']",['United States of America'],"['Thriller', 'Adventure', 'Stop motion', 'Animation', ""Children's"", 'Fantasy', ""Children's Fantasy"", 'Family Film']",2009,2009,60000000.0,64596398.0
666923,/m/0315rp,The Lost World: Jurassic Park,1997-05-19,618638999.0,129.0,"['English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Action', 'Adventure', 'Film adaptation']",1997,1997,73000000.0,545638999.0
23485396,/m/06w8lt0,Star of Midnight,1935-04-19,831000.0,90.0,['English Language'],['United States of America'],"['Mystery', 'Detective fiction', 'Detective', 'Crime Thriller']",1935,1935,280.0,830720.0
2296633,/m/071s6s,Waydowntown,2000-09-10,,82.0,"['French Language', 'English Language']",['Canada'],"['Workplace Comedy', 'Black comedy', 'Indie', 'Comedy']",2000,2000,555000.0,
58147,/m/0fy66,The Manchurian Candidate,1962-10-24,7716923.0,129.0,['English Language'],['United States of America'],"['Thriller', 'Political thriller', 'Cold War', 'Film adaptation', 'Psychological thriller', 'Black-and-white', 'Mystery', 'Drama', 'War film', 'Political drama', 'Film noir', 'Spy']",1962,1962,80000000.0,-72283077.0
2723452,/m/07_1w_,Overnight Delivery,1998-04-07,,88.0,['English Language'],['United States of America'],"['Romantic comedy', 'Road movie', 'Romance Film', 'Comedy', 'Teen']",1998,1998,12000000.0,
1045457,/m/04165w,Finding Neverland,2004-09-04,118676606.0,106.0,['English Language'],"['United States of America', 'United Kingdom']","['Biography', 'Costume drama', 'Period piece', 'Drama', 'Biopic [feature]', 'Family Film']",2004,2004,25000000.0,93676606.0
2913859,/m/08c6k9,The Fast and the Furious: Tokyo Drift,2006-06-16,158468292.0,103.0,"['Japanese Language', 'English Language']","['United States of America', 'Germany']","['Thriller', 'Crime Fiction', 'Sports', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action Thrillers', 'Action', 'Auto racing']",2006,2006,85000000.0,73468292.0
1614875,/m/05gsx0,The Rookie,2002-03-26,80000000.0,127.0,['English Language'],['United States of America'],"['Sports', 'Family Film', 'Family Drama', 'Drama', 'Airplanes and airports']",2002,2002,20000000.0,60000000.0
3737862,/m/09y6pb,The Next Best Thing,2000-03-03,24362772.0,97.0,"['French Language', 'English Language']",['United States of America'],"['LGBT', 'Melodrama', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",2000,2000,25000000.0,-637228.0
228355,/m/01h7n7,The Naked Gun: From the Files of Police Squad!,1988-12-02,78756177.0,85.0,['English Language'],['United States of America'],"['Parody', 'Crime Fiction', 'Screwball comedy', 'Comedy', 'Romance Film', 'Action']",1988,1988,12000000.0,66756177.0
33231130,/m/0h7m6c4,SuperClásico,2011-03-17,,99.0,"['Spanish Language', 'English Language', 'Danish Language']",['Denmark'],"['Romantic comedy', 'Road movie', 'Coming of age', 'Comedy', 'Romance Film', 'Slapstick']",2011,2011,3400000.0,
232795,/m/01hvjx,"South Park: Bigger, Longer & Uncut",1999-06-30,83137603.0,81.0,['English Language'],['United States of America'],"['Parody', 'Gross-out film', 'Absurdism', 'Animated Musical', 'Political satire', 'Animation', 'Musical', 'Satire', 'Comedy', 'Gross out', 'Political cinema', 'Black comedy', 'Musical comedy', 'War film']",1999,1999,21000000.0,62137603.0
23270459,/m/0661ql3,Inception,2010-07-08,825532764.0,148.0,"['French Language', 'Japanese Language', 'English Language']","['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Adventure', 'Psychological thriller', 'Mystery', 'Action']",2010,2010,160000000.0,665532764.0
1399119,/m/04zhn2,Assault on Precinct 13,1976-11-05,,91.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Indie', 'Action/Adventure', 'Suspense', 'Action']",1976,1976,150000.0,
67415,/m/0hqq0,Hard to Kill,1990-02-09,,95.0,['English Language'],"['United States of America', 'United Kingdom', 'Germany']","['Thriller', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Action Thrillers']",1990,1990,10000000.0,
3009141,/m/08k8v0,When a Stranger Calls,2006-02-03,66966987.0,87.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Psychological thriller', 'Crime Thriller', 'Slasher', 'Teen']",2006,2006,15000000.0,51966987.0
